ID,Year,Keywords,Type,Cites
4.09E+11,2017,poultry litter combustion;bioenergy production;moisture content reduction;fuzzy logic;artificial intelligence;risk analysis,wos,0
4.09E+11,2017,anfis;artificial intelligence;desalination;solar;solar still production,wos,1
4.09E+11,2017,solar energy;temperature photovoltaic cell;photovoltaic performance;sensitivity analysis;artificial intelligence modeling,wos,1
4.09E+11,2016,technology;artificial intelligence;unemployment;minimum wage;long-term unemployed;women,wos,0
4.09E+11,2017,artificial intelligence;cybersecurity;drones;gunshot detection sensors;safety and security;smart cities;video analytics,wos,0
4.09E+11,2017,artificial intelligence;games;level design;procedural content generation (peg);genetic algorithm;2d platformers,wos,0
4.09E+11,2017,artificial intelligence;business simulation;factoreasy (r);risk;strategic management,wos,0
4.09E+11,2017,image reconstruction;image matching;stereo image processing;geometry;learning (artificial intelligence);stereo matching;convnet;deep learning-based methods;backward warping;disparity map;reference image;left-right consistency check;challenging kitti 2015 dataset;two-stage end-to-end training process;end-point-error minimisation;sparse ground truth disparity;supervised learning;reconstruction error;self-supervised learning;predicted disparity;d1-fg metric;foreground region,wos,0
4.09E+11,2017,field programmable gate arrays;microprocessor chips;computer science education;computer architecture;learning (artificial intelligence);source code (software);system on chip;hardware-software codesign;electronic engineering education;mipsfpga;commercial mips soft-core processor;computer architecture education;learning materials;teaching infrastructure;nonobfuscated rtl source code;mips microaptiv up processor;imagination technologies;academic use;field-programmable gate array;hands-on learning;system on chip;soc;program debugging;cache sizes;content management policies;corextend interface;linux,wos,0
4.09E+11,2017,automotive;automation;autonomy;teamwork;modelling;field study;artificial intelligence,wos,3
4.09E+11,2017,virtual learning environment;agent-based learning environments;artificial intelligence;culture and heritage in virtual worlds,wos,1
4.09E+11,2017,artificial intelligence;simulation;reciprocating compressor;energy performance;r134a,wos,0
4.09E+11,2017,strategy games;artificial intelligence techniques;computer games,wos,0
4.09E+11,2017,artificial intelligence tools;data acquisition;health monitoring;measurement;sensors for damage detection;signal processing,wos,4
4.09E+11,2017,artificial intelligence;decision support systems;automatic reasoning;diet management,wos,2
4.09E+11,2017,decision making;knowledge engineering;cognitive computing;decision support systems;artificial intelligence;clinical expertise,wos,4
4.10E+11,2017,artificial intelligence;brain emotional learning based intelligent controller;belbic;emotions;emotional learning;wsns;wireless sensor networks,wos,0
4.10E+11,2017,social algorithms;big data;artificial intelligence;neural networks;deep learning;double contingency;systems theory,wos,1
4.10E+11,2017,support vector machines;image classification;learning (artificial intelligence);embedded systems;android (operating system);microprocessor chips;video streaming;smartphones;real-time embedded implementation;centroid-to-contour description method;traffic sign recognition;automatic driving assistance system;vision-based adas;image-based speed-limit sign recognition algorithm;sls recognition algorithm;sign content description algorithm;ctc description method;sign content extraction;support vector machine classifier;training;arm-based quadcore cpu;android 4;4 operating system;arm-based smartphone,wos,0
4.10E+11,2017,gradient methods;learning (artificial intelligence);pedestrians;image matching;large margin relative distance learning;person reidentification;distance metric learning;imbalanced data;lmrdl;triplet constraints;imbalanced sample pairs;logistic metric learning problem;optimisation scheme;proximal gradient approach,wos,0
4.10E+11,2017,fault diagnosis;signal denoising;encoding;neural nets;feature extraction;unsupervised learning;signal classification;signal representation;intelligent fault diagnosis approach;unsupervised feature learning;stacked denoising autoencoder;condition monitoring;operational safety;data-driven approach;supervised artificial intelligence algorithms;deep neural networks;fault classification;trained dnn model;representative feature extraction,wos,3
4.10E+11,2017,image retrieval;content-based retrieval;image representation;learning (artificial intelligence);feature extraction;spectral clustering method;image databases;kmaxsum pooling;feature pooling strategy;nnllc;nonnegative locality-constrained linear coding;content-based image retrieval;nonnegative sparse feature learning approach,wos,0
4.10E+11,2011,artificial intelligence;organic compounds;hydrocarbons;organic networks,wos,6
4.10E+11,2011,intelligent greenhouse;open loop controller;artificial intelligence;takagi-sugeno type fuzzy logic;fuzzy c-means,wos,0
4.10E+11,2017,artificial neural networks;authentication;authorization;learning (artificial intelligence);wireless networks,wos,0
4.10E+11,2017,artificial intelligence;machine learning;evolutionary computation;particle swarm optimization;machine intelligence,wos,0
4.10E+11,2017,artificial intelligence;ergonomics;ergonomy;postural analysis;visual management;fuzzy logic;fuzzy sets;fuzzy inference engine,wos,0
4.11E+11,2014,object recognition;image coding;learning (artificial intelligence);computer vision;vision and scene understanding;sparse coding,wos,6
4.11E+11,2017,deep neural networks;artificial intelligence;human-robot interaction,wos,2
4.11E+11,2017,learning (artificial intelligence);statistical analysis;telecommunication traffic;internet;cascaded classifiers;improving traffic classification accuracy;machine learning;ml techniques;flow level statistics;multiclass subclassifier;cascaded classification algorithm;multiclass traffic classifiers;internet service providers,wos,1
4.11E+11,2017,artificial intelligence;information extraction;machine learning;natural language processing;social media,wos,0
4.11E+11,2017,li-ion battery pack;bms algorithm;prediction of soh;numerical simulation data;artificial intelligence,wos,0
4.11E+11,2015,small-size league;shared vision;omnidirectional control;artificial intelligence;wheeled robots,wos,0
4.11E+11,2017,artificial intelligence (ai);anthropometric measurement;3d body scanning;back propagation artificial neural network (bp-ann);linear regression (lr),wos,2
4.11E+11,2017,uveitis;decision support systems;artificial intelligence applications,wos,0
4.11E+11,2017,complexity;fidelity;level of detail artificial intelligence (lod ai);multi-agent systems;multi-objective optimization,wos,2
4.11E+11,2017,artificial intelligence;artificial bee colony;abc;swarm intelligence-based algorithm;optimisation algorithm;economic environmental dispatch;eed,wos,2
4.11E+11,2017,artificial intelligence;content analysis;data mining;house managament;residential energy management,wos,0
4.11E+11,2017,artificial intelligence;computer vision;classification;image analysis,wos,1
4.11E+11,2016,machine learning;big data analytics;quantum computing;qubits;quantum clustering;quantum artificial intelligence,wos,1
4.11E+11,2017,neuroradiology;radiology;artificial intelligence;machine learning;neuroimaging;magnetic resonance imaging,wos,0
4.11E+11,2017,ocean waves;wave power generation;learning (artificial intelligence);power engineering computing;machine learning approach;optimal wave parameter relationship determination;marine sector;buoy datasets;numerical model;constant conversion factor;jonswap spectrum;bretschneider spectrum;wave parameter conversion;coastal irish waters;ireland;wave energy converter,wos,0
4.11E+11,2017,image resolution;image reconstruction;learning (artificial intelligence);pattern clustering;adaptive regularised l(2)-boosting algorithm;clustered sparse coefficients;single image super-resolution;mapping function learning;low-resolution image patch;high-resolution image patch;hr image patch;hr image patch,wos,1
4.11E+11,2017,image classification;image capture;learning (artificial intelligence);label correlation exploration;multilabel image classification;machine learning;semisupervised multilabel active learning method;ssmal method;automated annotation;human annotation;classification prediction information;label correlation information;example spatial information,wos,0
4.11E+11,2017,learning (artificial intelligence);object tracking;real-time systems;bayes methods;inference mechanisms;support vector machines;image classification;object representation learning;weakly supervised learning;real-time visual tracking;real-time tracking system;bayesian inference framework;classification score;support vector machines;computational efficiency,wos,0
4.11E+11,2017,artificial intelligence;artificial immune system;distribution network;distributed generator,wos,0
4.11E+11,2017,artificial intelligence;rule-based expert systems;knowledge base;decision trees;sexually transmitted diseases,wos,0
4.11E+11,2017,health care;ontologies (artificial intelligence);semantic networks;open systems;western european classification systems;semantic interoperability;metaterminologies;nationally implemented terminologies;rule-based approach;primary care terminologies;generic metrics;arbitrary vocabularies;ontological model;data quality;lower-level terminology mapping,wos,0
4.12E+11,2017,embodied artificial intelligence;synergistic information;information theory;morphological computation;complexity;information integration,wos,3
4.12E+11,2017,microsilica;nanosilica;sulfuric acid;artificial intelligence;thermogravimetric analysis,wos,3
4.12E+11,2014,anomaly detection;health care monitoring;regression;machine learning;artificial intelligence,wos,0
4.12E+11,2015,complex event processing;cognitive computing;semantics;artificial intelligence;natural language processing,wos,1
4.12E+11,2017,distributed power generation;power generation reliability;learning (artificial intelligence);relay protection;feature extraction;support vector machines;pattern classification;radial basis function networks;power engineering computing;machine learning approach effectiveness evaluation;response time;reliability;relay failure;islanding detection approach;synchronous type distributed generation;multiple feature extraction;support vector machine classifier;svm classifier;network variables;sliding temporal window;fixed false alarm rate;gaussian radial basis function kernels;polynomial radial basis function kernels;linear radial basis function kernels;small power imbalance conditions;testing phase,wos,1
4.12E+11,2017,convolution neural network (cnn);artificial neural network (ann);artificial intelligence (ai);hardware processor design;field programmable gate array devices (fpgas);organic farming,wos,0
4.12E+11,2017,artificial intelligence;energy management;thermal comfort;building simulation;energy storage,wos,2
4.12E+11,2017,convolution neural network (cnn);artificial neural network (ann);artificial intelligence (ai);hardware processor design;field programmable gate array devices (fpgas);organic fanning,wos,0
4.12E+11,2017,risk assessment;marine transportation;risk analysis;computational and artificial intelligence;intelligent container,wos,0
4.12E+11,2017,artificial intelligence;nonlinear programming;gradient search methods;meta-heuristic approaches;yield curve optimization;parsimonious method;financial engineering,wos,0
4.12E+11,2017,face recognition;feature extraction;learning (artificial intelligence);feedforward neural nets;improved deep face identification;multiclass pairwise discriminant loss;discriminative deep feature representation extraction;facial images;general deep convolutional neural network learning framework;softman;triplet loss;identification protocols,wos,0
4.12E+11,2014,artificial intelligence;neural networks;human behavior,wos,0
4.12E+11,2017,artificial groundwater recharge;artificial intelligence;soil aquifer treatment;recharge plant design;managed aquifer recharge,wos,2
4.12E+11,2017,micro/nanorobot;artificial intelligence;targeted delivery;autonomous navigation;collision-free,wos,11
4.12E+11,2017,artificial intelligence;machine learning;stroke,wos,4
4.12E+11,2017,artificial intelligence;methods;systems,wos,0
4.12E+11,2017,artificial intelligence;control system;genetic programming;computational intelligence,wos,0
4.12E+11,2014,artificial intelligence;neuro-fuzzy classifier;tumor segmentation;region growing method;gui,wos,1
4.12E+11,2014,artificial intelligence;image processing;embedded systems;viewer array,wos,0
4.12E+11,2017,telecommunication computing;mean square error methods;entropy;learning (artificial intelligence);frequency allocation;signal detection;cognitive radio;cooperative communication;cooperative spectrum estimation;large-scale cognitive radio network;spectrum sensing;frequency spectrum estimation;frequency reuse;diffusion adaptive learning algorithm;correntropy cooperation policy;mean-square performance;multitask cognitive network;steady-state regime;transient regime,wos,2
4.12E+11,2017,smart structures;vibration control;multi-agent systems;game theory;replicator dynamics;earthquake engineering;advanced damping systems;decentralized control;artificial intelligence,wos,2
4.12E+11,2017,network construction;street network;pedestrian network;gps data;spatial data mining;artificial intelligence,wos,0
4.12E+11,2017,artificial intelligence;information;science of design;artificial sciences;communication sciences;internet,wos,0
4.12E+11,2017,artificial intelligence;introspection;machine awareness;algorithm design;algorithm execution,wos,0
4.12E+11,2017,information;interdisciplinarity;artificial intelligence;steam,wos,1
4.12E+11,2017,online reviews;natural language processing;artificial intelligence;data mining;social science methods or tools;polarity detection,wos,0
4.12E+11,2017,artificial intelligence;learning systems;online learning;multitask learning;classification,wos,0
4.12E+11,2017,pervasive computing;trust model;artificial intelligence;apriori algorithm;naive bayes classifier,wos,6
4.12E+11,2014,i.2.10 [artificial intelligence]: vision and scene understanding-3d/stereo scene analysis;perceptual reasoning;i.3.7 [computer graphics]: three-dimensional graphics and realism-raytracing;virtual reality,wos,3
4.13E+11,2017,public transport;intelligent transportation systems;social networking (online);android (operating system);vehicle routing;graphical user interface;learning (artificial intelligence);pattern classification;karachi;pakistan;violent incidents;public bus system;safe and fast around the road;intelligent transport android application;local transport authority;safar;run-time information;bus commuters;violent activities;safar performance;twitter feeds;named entity recognition;supervised dictionary-based integrated approaches;a star algorithm;a* algorithm;online safar evaluation;integrated ner;safar gui;traffic routines,wos,0
4.13E+11,2017,gradient methods;learning (artificial intelligence);adaptive control;road traffic control;traffic engineering computing;control engineering computing;digital simulation;traffic light control;value-function-based reinforcement learning;deep neural network architectures;complex control problems;high-dimensional state space;action spaces;deep policy-gradient rl algorithm;value-function-based agent rl algorithms;traffic signal;traffic intersection;adaptive traffic light control agents;graphical traffic simulator;control signals;pg-based agent maps;optimal control;urban mobility traffic simulator;training process,wos,2
4.13E+11,2017,intelligent water allocation;inter-basin water transfer;artificial intelligence;optimization;genetic algorithm,wos,1
4.13E+11,2017,interactive design;artificial intelligence;intelligent personal assistant,wos,0
4.13E+11,2017,artificial intelligence;robotics;automation;jobs,wos,3
4.13E+11,2017,artificial intelligence;computer-assisted structure elucidation;dereplication;liquid chromatography;nmr spectroscopy,wos,0
4.13E+11,2017,energy planning;decision making;uncertainty;artificial intelligence;knowledge management;intelligent decision support systems;expert systems,wos,2
4.13E+11,2017,conjoint analysis;heterogeneity control;support vector machines;or in marketing;artificial intelligence,wos,0
4.13E+11,2017,energy savings;thermal comfort;anti-logic;common sense;building control;artificial intelligence,wos,1
4.13E+11,2017,ultra-high-strength steel (uhss);robotic gmaw;artificial intelligence;structural integrity;artificial neural networks;full penetration;weld quality,wos,1
4.13E+11,2017,artificial intelligence;deep learning;intraoperative pathological diagnosis;frozen section,wos,2
4.13E+11,2017,virtual worlds;e-learning;artificial intelligence;bot;automatic aiding systems;turing test,wos,0
4.13E+11,2017,artificial intelligence;communication system nonlinearities;equalizers;millimeter wave communication;radio over fiber (rof),wos,5
4.13E+11,2017,assembly line balancing;u-type assembly line;integer programming;ant colony optimization;artificial intelligence,wos,2
4.13E+11,2017,artificial intelligence;innovation;globalization;market equilibrium;rawlsian social welfare function,wos,0
4.13E+11,2017,artificial intelligence;system of artificial intelligence;legal person;subject of law,wos,0
4.13E+11,2017,personality analysis;domain bias;text-based personality prediction;artificial intelligence,wos,0
4.13E+11,2017,autonomous;robotics;artificial intelligence;multi-agent;swarm intelligence;parallel processing,wos,1
4.13E+11,2017,artificial intelligence;honeybees;agent-based systems;cognitive computation,wos,0
4.13E+11,2017,landsat imagery;index-based approach;artificial intelligence algorithm;meta-heuristic algorithms;water extents,wos,0
4.13E+11,2017,traffic information systems;learning (artificial intelligence);time series;environmental factors;belief networks;rainfall-integrated traffic speed prediction;deep learning methods;traffic information prediction;traffic research;traffic operation;traffic management;road users;traffic authorities;traffic flow;stochastic feature;shallow model structure;rainfall influence;deep belief networks;dbn;long short-term memory;lstm;short-term traffic speed prediction;nontraffic input;traffic detector data;beijing;deep training;deep testing;time-series characteristics,wos,3
4.13E+11,2017,behaviour change interventions;implementation;ontology;machine learning;natural language processing;evidence synthesis;artificial intelligence,wos,5
4.13E+11,2017,electrical submersible pumping;artificial intelligence;neuro-fuzzy;artificial lifting,wos,0
4.13E+11,2017,porous media;contaminant transport;artificial intelligence;meshless approach;wavelet de-noising,wos,0
4.13E+11,2017,artificial intelligence;expert systems;computer aided process planning;manufacturing;evolutionary techniques,wos,2
4.13E+11,2017,artificial intelligence;machine learning;meta ensemble;metaheuristic regression;pitting risk;corrosion rate;engineering applications,wos,6
4.14E+11,2015,digital filters;signal processing;stabilization;artificial intelligence;index tree;r-tree,wos,0
4.14E+11,2017,risk evaluation;technical state assessment;artificial intelligence approach;power transformer;variational approach,wos,0
4.14E+11,2017,artificial intelligence;prediction;intelligence;limits of intelligence;artificial general intelligence;superintelligence;technological singularity,wos,1
4.14E+11,2017,down syndrome;machine learning;artificial intelligence;principle component analyses,wos,0
4.14E+11,2017,visual perception;stereo image processing;feature extraction;image representation;entropy;learning (artificial intelligence);support vector machines;regression analysis;no-reference stereoscopic image quality assessment;saliency-guided binocular feature consolidation;intermediate cyclopean view construction;saliency-guided multiscale feature consolidation;quality representation;global natural statistics feature;local spatial entropy feature;spectral entropy feature;kurtosis;disparity distribution skew;binocular feature consolidation;saliency-guided weighted process;machine learning technique;support vector regression;objective quality mapping,wos,1
4.14E+11,2017,pattern classification;traffic engineering computing;learning (artificial intelligence);traffic incident severity classification;machine learning;historical incident response records;active learning;outlier detection techniques;nsw tmc;transport management centre,wos,0
4.14E+11,2017,accelerometer;pressure-sensing insole;fall risk;older adults;artificial intelligence;machine learning;classifier,wos,5
4.14E+11,2017,artificial intelligence;human-machine teaming;functional electrical stimulation;rehabilitation;reinforcement learning,wos,1
4.14E+11,2017,flexible manufacturing systems;industrial robots;artificial intelligence;skill-based programming,wos,1
4.14E+11,2017,artificial intelligence;mammography;population screening,wos,4
4.14E+11,2017,chinese chess;artificial intelligence algorithm;game tree algorithm;historical heuristic algorithm;alpha-beta algorithm;recent activity method;dynamic sub-force method;player style method,wos,0
4.14E+11,2017,artificial intelligence;case-based reasoning;demand response;energy efficiency;intelligent house energy management,wos,2
4.14E+11,2017,colorectal cancer;artificial intelligence;automated image analysis;whole slide imaging;histological classification;pathology section,wos,1
4.14E+11,2017,millenium ecosystem assessment;soil water assessment tool;hydrological basin;spatial resolution and scale;artificial intelligence for ecosystem;service;fog interception for the enhancement of streamflow in tropical areas,wos,5
4.14E+11,2017,generative literature;glitch art;google poetics;artificial intelligence;authorship;actor-network theory,wos,0
4.14E+11,2015,artificial intelligence;back propagation algorithm;template matching;ocr;machine learning;java api,wos,0
4.14E+11,2017,transport protocols;telecommunication congestion control;learning (artificial intelligence);computer networks;online autogenerated congestion control;high-speed transfer;high bdp networks;network bandwidth exponential growth;transmission control protocols;network utility issues;data delivery;self-learned transmission methods;high-speed transport protocol;hita;network performance learning framework;bandwidth delay product networks;network performance metrics;network property variability;window control model;online-learning methods;congestion window;window adjustment;optimal sending window size;packet delay;intra-protocol fairness;protocol stability,wos,0
4.14E+11,2017,learning (artificial intelligence);wireless lan;cellular radio;mobility management (mobile radio);radiofrequency interference;quality of service;telecommunication traffic;distributed algorithms;optimised q-learning;wifi traffic offloading;ultra-dense cellular networks;wifi-access points selection;w-ap;reinforcement-learning framework;distributed q-learning algorithm;base station;vertical handover;signal-to-interference-plus-noise ratio;reward parameter;quality of service constraint,wos,1
4.14E+11,2017,nonlinear microscopy;medical imaging;lung cancer;classification;artificial intelligence;deep learning,wos,3
4.14E+11,2017,deep learning;network measurements;artificial intelligence;user profiling,wos,0
4.14E+11,2017,deep learning;machine learning;artificial intelligence,wos,0
4.14E+11,2017,stroke;artificial intelligence;data mining;chs dataset,wos,0
4.14E+11,2017,quantum machine learning;quantum computation;artificial intelligence;deep learning;quantum annealing;artificial neural networks;data mining;quantum entanglement;computational modeling;quantum walks,wos,0
4.14E+11,2017,railway;simulation;artificial neural networks;fuzzy neural networks;support vector machines;artificial intelligence,wos,0
4.14E+11,2017,artificial intelligence;security;privacy;ethics,wos,1
4.14E+11,2017,artificial intelligence;energy;fattening;greenhouse gas emission;prediction,wos,0
4.14E+11,2017,cybersecurity;cyber definition;autonomous systems;internet of things;cyber technology trends;artificial intelligence;machine learning;cyber collaboration;intelligent systems;cyber phenomenon;cyber challenges,wos,0
4.14E+11,2017,artificial intelligence;computational neuroscience;brain imaging;google deepmind technologies;default mode network,wos,0
4.14E+11,2017,antimicrobial resistance;antimicrobial susceptibility testing;artificial intelligence;bacteria;machine learning,wos,0
4.15E+11,2017,quality management;body in white;ramp up;artificial intelligence;neuronal networks;database,wos,0
4.15E+11,2017,solar power stations;load forecasting;photovoltaic power systems;power engineering computing;variational techniques;feature selection;multilayer perceptron;evolutionary computation;learning (artificial intelligence);hungarian small-scale solar power output;photovoltaic power;pv power;energy market;pv power forecasting model;effective solar power prediction model;variational mode decomposition;forecasting theoretic feature selection;information-theoretic criteria;optimisation algorithm;multilayer perceptron neural network;levenberg-marquardt learning algorithm;evolutionary algorithms;forecasting engine training mechanism;learning capability enhancement;hungarian solar power plant,wos,1
4.15E+11,2015,neural networks;fault diagnosis;artificial intelligence,wos,0
4.15E+11,2017,odour sensors;artificial intelligence;machine learning;classification,wos,0
4.15E+11,2017,interest estimation;artificial intelligence;statistical application;machine learning;ornstein-uhlenbeck process;interest;stochastic volatility models,wos,0
4.15E+11,2017,probabilistic logic programming;distribution semantics;logic programs with annotated disjunctions;problog;causal inference;statistical relational artificial intelligence,wos,0
4.15E+11,2017,machine learning;computer-assisted diagnosis/detection;value;efficiency;artificial intelligence,wos,4
4.15E+11,2017,agricultural science and technology;advisory service;artificial intelligence,wos,0
4.15E+11,2017,artificial intelligence;robots,wos,0
4.15E+11,2017,artificial intelligence;artificial neural networks;consumption index;deep-learning technology;pro-environment,wos,1
4.15E+11,2017,learning (artificial intelligence);computational complexity;transfer function;constant normalisation;improved softmax method;rectified linear unit based functions;deep learning architectures;activation functions;hidden layers;computation complexity,wos,0
4.15E+11,2017,explanation;decision support systems;recommender systems;expert systems;knowledge-based systems;systematic review;machine learning;trust;artificial intelligence,wos,0
4.15E+11,2017,artificial intelligence;availability indicator;failure analysis;reliability;water-pipe network,wos,1
4.15E+11,2017,next-generation intelligent transportation system;innovation and development;integrated transportation system;traffic management and control;artificial intelligence,wos,0
4.15E+11,2017,artificial intelligence;diagnostic imaging;coronary artery disease;nuclear cardiology;computer-aided diagnosis,wos,1
4.15E+11,2017,artificial intelligence;evolutionary computing and genetic algorithms;global optimization,wos,1
4.15E+11,2017,machine learning;ai;artificial intelligence;computing methodologies;web text analysis;natural language processing;human safety;public policy issues;computers and society;social media;vaccination;antivaccination movement;herd immunity;immunity;vaccines;health care;mothering;com,wos,0
4.15E+11,2017,distributed artificial intelligence;scene understanding system;disaster management,wos,4
4.15E+11,2017,learning (artificial intelligence);object tracking;face recognition;object detection;image sequences;interpolation;real-time adaboost cascade face tracker;likelihood map interpolation;optical flow;viola-jones detection algorithm;probability;boston head tracking database;convolutional networks;deformable part models,wos,0
4.15E+11,2017,tablet inspection;laser speckle imagery;bayesian networks;artificial intelligence,wos,0
4.15E+11,2017,tree plantation;productive capacity;artificial intelligence;site index,wos,0
4.15E+11,2017,decision support systems;distributed decision making;routing;artificial intelligence;operations research,wos,0
4.15E+11,2017,lung;image segmentation;medical image processing;learning (artificial intelligence);diagnostic radiography;lung field segmentation;deep learning;region-of-interest;radiologic signs;chest radiographic computer-aided diagnostic system,wos,1
4.15E+11,2017,artificial intelligence;drip irrigation;emitter flow variation;manufacturer's coefficient of variation,wos,0
4.16E+11,2017,feature extraction;time-frequency eeg analysis;classification task;artificial intelligence,wos,0
4.16E+11,2017,artificial intelligence;asphalt;binary mixtures;bitumen;diluent;gene expression programming;statistical analysis;viscosity;viscosity-mixing rule,wos,0
4.16E+11,2017,artificial intelligence (ai);search engine (se);google;google scholar (gs);urls;domains;sites;google query data;google books ngram viewer,wos,1
4.16E+11,2017,concept blending;cognitive artificial intelligence;computational creativity;analogy;amalgams,wos,0
4.16E+11,2017,qos;802.11e;edca;artificial intelligence,wos,0
4.16E+11,2017,artificial intelligence;resistance spot welding;artificial neural networks;adaptive neuro-fuzzy inference system,wos,0
4.16E+11,2010,artificial intelligence;bayesian networks;cybersecurity;intrusion detection system,wos,0
4.16E+11,2010,knowledge representation;software agents;artificial intelligence;psychoanalysis;bionics,wos,0
4.16E+11,2010,artificial intelligence;bionic approach;decision making;psychoanalysis;reasoning unit,wos,0
4.16E+11,2010,ambient assisted living;artificial intelligence;fuzzy expert system;fuzzy set theory;information retrieval;internet of things;machine learning;ontology;semantic environment;semantic home;semantic web;web squared,wos,1
4.16E+11,2017,intelligent vehicle;artificial intelligence;big data,wos,0
4.16E+11,2017,key words: product quality;artificial intelligence;quantitative method;marketing strategy,wos,0
4.16E+11,2017,network technology;artificial intelligence;electrical engineering;electrical automation,wos,0
4.16E+11,2017,smart grid;artificial intelligence;game theory;multi agent system;machine learning,wos,0
4.16E+11,2017,smart grid;artificial intelligence;multi-agent systems;machine learning,wos,0
4.16E+11,2017,credit risk;credit risk evaluation;expert systems;neural networks;artificial intelligence,wos,0
4.16E+11,2017,music listening;therapy;artificial intelligence;melomics-health;scientific method,wos,0
4.16E+11,2017,perception;automated driving;quantified self;internet of things;artificial intelligence;driver modeling,wos,0
4.16E+11,2017,lists;ratings;ranking;algorithms;writing;machine learning;artificial intelligence,wos,0
4.16E+11,2017,system modeling;process control;artificial intelligence;manufacturing;jet dispensing,wos,0
4.16E+11,2017,applied artificial intelligence;multi-agent systems;traffic signal control;intelligent transportation systems,wos,0
4.16E+11,2017,artificial intelligence;fall detection;decision trees;depth sensors,wos,0
4.16E+11,2017,atmospheric aerosols;air quality;mathematical modeling;artificial intelligence,wos,1
4.17E+11,2015,problem solving;word problems;algebra;professional knowledge;artificial intelligence,wos,0
4.17E+11,2017,plant breeding;artificial intelligence;statistical learning,wos,0
4.17E+11,2017,clustering;classification;density based clustering;euclidean distances;artificial intelligence;fred docking,wos,0
4.17E+11,2017,nexus;water energy;smart water networks;urban water distribution network management;energy management in water distribution systems;water utilities;artificial intelligence;machine learning;pattern recognition;business rules,wos,0
4.17E+11,2017,water treatment;mercury;artificial neural networks;genetic algorithm;artificial intelligence,wos,1
4.17E+11,2017,decision making;cardiology;artificial intelligence,wos,0
4.17E+11,2016,nialm;artificial intelligence;feature selection,wos,1
4.17E+11,2017,metaheuristic techniques;optimization;optimization algorithm;single-objective optimization;multi-objective optimization;artificial intelligence;thermos-electric cooling devices,wos,0
4.17E+11,2017,regression analysis;photovoltaic power systems;load flow;learning (artificial intelligence);trees (mathematics);iterative methods;power distribution;power engineering computing;efficient spf approach;regression models;correction model;active distribution systems;sequential power flow analysis;spf analysis;intermittent photovoltaic unit;intermittent pv units;machine learning technique;regression tree algorithm;rt algorithm;voltage estimation;pv generation;load demand scenario;spf method;iterative technique;spf-rt;correction method;estimation error;33-bus distribution test system;iterative spf method;opendss software;spf-rt method;spf-rt method,wos,0
4.17E+11,2017,object recognition;radar imaging;radar target recognition;image representation;image denoising;learning (artificial intelligence);radar resolution;radar computing;noise-robust hrrp target recognition method;high-range resolution profiles;radar targets;low signal-to-noise ratio conditions;recognition performance;discriminative sparse-low-rank representation;local characteristics;global characteristics;dictionary learning;training stage;discriminative dictionary;hinge loss theory;denoising dictionary optimisation;noise suppression;relatively low snr conditions,wos,1
4.17E+11,2017,artificial intelligence;career guidance;higher education;student profiling,wos,0
4.17E+11,2017,rough sets;intelligent decision support systems;uncertainty reasoning;artificial intelligence,wos,0
4.17E+11,2017,artificial intelligence;nsaids;drug formulation;hydrotropes;drug solubility,wos,0
4.17E+11,2017,ai(artificial intelligence);hdes-human decision eco system;aidss-artificial intelligence decision support system;aes-artificial eco system,wos,0
4.17E+11,2017,artificial intelligence;industry;intelligent control,wos,0
4.17E+11,2017,computers;artificial intelligence;research field;social influence,wos,0
4.17E+11,2017,application;artificial intelligence;power systems,wos,0
4.17E+11,2016,it;new business;iot;cloud;big data;mobile technologies;artificial intelligence;robotics,wos,0
4.17E+11,2017,artificial intelligence;autonomy;future;robots;sociotechnical systems,wos,1
4.17E+11,2017,spiking neurons;neural networks;agents;modelling;simulation;artificial life;artificial intelligence;robots;membrane potential;neural circuit;spike timing;dependent plasticity;stdp;neuroengineering,wos,0
4.17E+11,2017,cognitive networks;artificial intelligence;machine learning;cloud computing,wos,0
4.17E+11,2017,consciousness;act of meaning making;transhumanism;post-person;artificial intelligence;anthropological horizon,wos,0
4.17E+11,2017,turing test;deep learning;neuromorphics;artificial intelligence,wos,0
4.17E+11,2017,artificial intelligence after the modern media of ideological and political education deep learning probabilistic neural network,wos,0
4.17E+11,2017,downloader;network installer;artificial intelligence,wos,0
4.17E+11,2017,artificial intelligence;machine learning;virtual desktop;predictive analytics,wos,0
4.17E+11,2017,deep learning;embedded artificial intelligence;multi-core dsp;long short-term memory model acceleration,wos,0
4.17E+11,2017,helicobacter pylori;endoscopy;artificial intelligence;convolutional neural network,wos,1
4.18E+11,2017,artificial intelligence;knowledge modelling;decision support systems;belief merging,wos,0
4.18E+11,2017,captcha;artificial intelligence;machine learning;image processing;crowding characters together;intelligent character recognition,wos,0
4.18E+11,2017,adaptive algorithms;aerospace control;algorithms;artificial intelligence;autonomous systems;closed loop systems;computational intelligence;evolutionary computation;intelligent systems;robot control,wos,0
4.18E+11,2017,daily solar radiation;artificial intelligence;simulated annealing;artificial neural networks;meteorological parameters,wos,4
4.18E+11,2017,apiaceae;artificial intelligence;conservation;germination;dormancy;endemic plant;embryo seed ratio;underdeveloped embryo,wos,0
4.18E+11,2017,information technology;legal;database;big data;machine learning;artificial intelligence,wos,2
4.18E+11,2017,ann;artificial intelligence;data mining;decision trees;mars algorithm,wos,0
4.18E+11,2017,certifiable epistemologies;artificial intelligence;smart algorithm,wos,0
